trial,card,demanded_criterion,selected_criterion,feedback,total_streaks
1,"[2, 2, 3, 2]",3,2,False,
2,"[3, 2, 2, 1]",3,1,False,
3,"[3, 1, 2, 2]",3,0,False,
4,"[3, 2, 3, 3]",3,3,True,
5,"[3, 1, 1, 3]",3,3,True,
6,"[1, 3, 2, 3]",3,3,True,
7,"[3, 2, 3, 1]",3,3,True,
8,"[3, 2, 1, 1]",3,3,True,
9,"[3, 1, 3, 3]",3,3,True,
10,"[1, 2, 2, 3]",3,3,True,
11,"[2, 2, 1, 2]",3,3,True,
12,"[3, 3, 3, 1]",3,3,True,
13,"[2, 3, 1, 3]",3,3,True,1.0
14,"[2, 3, 1, 2]",2,3,False,
15,"[2, 1, 2, 1]",2,3,False,
16,"[1, 2, 2, 1]",2,3,False,
17,"[1, 3, 1, 1]",2,3,True,
18,"[3, 2, 1, 2]",2,3,False,
19,"[1, 2, 1, 1]",2,3,True,
20,"[2, 1, 1, 2]",2,3,False,
21,"[2, 1, 1, 3]",2,3,False,
22,"[1, 3, 3, 2]",2,3,False,
23,"[2, 3, 2, 2]",2,3,True,
24,"[3, 3, 1, 2]",2,3,False,
25,"[3, 2, 2, 2]",2,3,True,
26,"[2, 1, 3, 3]",2,3,True,
27,"[2, 1, 1, 1]",2,3,True,
28,"[1, 3, 3, 1]",2,3,False,
29,"[3, 1, 1, 2]",2,3,False,
30,"[2, 1, 3, 2]",2,3,False,
31,"[2, 2, 3, 3]",2,3,True,
32,"[2, 2, 3, 1]",2,3,False,
33,"[1, 1, 2, 3]",2,3,False,
34,"[1, 1, 2, 2]",2,3,True,
35,"[2, 3, 2, 3]",2,3,False,
36,"[3, 2, 1, 3]",2,3,False,
37,"[1, 2, 2, 2]",2,3,True,
38,"[1, 1, 1, 3]",2,3,False,
39,"[1, 2, 3, 1]",2,3,False,
40,"[1, 2, 1, 3]",2,3,False,
41,"[1, 3, 2, 2]",2,3,True,
42,"[2, 3, 3, 3]",2,3,True,
43,"[1, 3, 1, 3]",2,3,False,
44,"[1, 1, 2, 1]",2,3,False,
45,"[3, 1, 3, 1]",2,3,False,
46,"[3, 3, 1, 3]",2,3,False,
47,"[3, 1, 3, 2]",2,3,False,
48,"[3, 2, 3, 2]",2,3,False,
49,"[3, 1, 2, 3]",2,3,False,
50,"[3, 3, 2, 1]",2,3,False,
51,"[2, 1, 2, 3]",2,3,False,
52,"[3, 3, 1, 1]",2,3,True,
53,"[3, 2, 2, 3]",2,3,False,
54,"[1, 1, 3, 2]",2,3,False,
55,"[1, 2, 1, 2]",2,3,False,
56,"[1, 3, 2, 1]",2,3,False,
57,"[1, 2, 3, 2]",2,3,False,
58,"[2, 3, 3, 1]",2,3,False,
59,"[3, 3, 3, 2]",2,3,False,
60,"[2, 3, 3, 2]",2,3,False,
61,"[2, 2, 1, 1]",2,3,True,
62,"[3, 3, 2, 2]",2,3,True,
63,"[3, 3, 3, 3]",2,3,True,
64,"[1, 1, 3, 3]",2,3,True,
65,"[2, 2, 1, 3]",2,3,False,
66,"[3, 3, 2, 3]",2,3,False,
67,"[2, 1, 2, 2]",2,3,True,
68,"[1, 2, 3, 3]",2,3,True,
69,"[2, 3, 2, 1]",2,3,False,
70,"[2, 3, 1, 1]",2,3,True,
71,"[1, 3, 3, 3]",2,3,True,
72,"[1, 3, 1, 2]",2,3,False,
73,"[3, 1, 2, 1]",2,3,False,
74,"[1, 1, 3, 1]",2,3,False,
75,"[2, 2, 2, 1]",2,3,False,
76,"[2, 2, 2, 2]",2,3,True,
77,"[3, 1, 1, 1]",2,3,True,
78,"[2, 1, 3, 1]",2,3,False,
