trial,card,demanded_criterion,selected_criterion,feedback,total_streaks
1,"[2, 1, 1, 2]",0,3,True,
2,"[2, 3, 2, 1]",0,0,True,
3,"[2, 1, 3, 1]",0,0,True,
4,"[2, 2, 2, 1]",0,0,True,
5,"[2, 3, 3, 1]",0,0,True,
6,"[1, 2, 3, 2]",0,0,True,
7,"[3, 1, 1, 1]",0,0,True,
8,"[1, 1, 1, 3]",0,0,True,
9,"[2, 1, 3, 2]",0,0,True,
10,"[2, 1, 2, 1]",0,0,True,1.0
11,"[3, 3, 1, 3]",1,0,True,
12,"[1, 1, 1, 2]",1,0,True,
13,"[3, 3, 1, 1]",1,0,True,
14,"[2, 2, 1, 3]",1,0,True,
15,"[3, 3, 2, 3]",1,0,True,
16,"[1, 1, 3, 3]",1,0,True,
17,"[3, 1, 3, 3]",1,0,False,
18,"[2, 3, 2, 2]",1,0,False,
19,"[1, 3, 1, 1]",1,0,False,
20,"[1, 3, 2, 2]",1,0,False,
21,"[2, 1, 3, 3]",1,0,False,
22,"[3, 3, 2, 1]",1,0,True,
23,"[3, 3, 2, 2]",1,0,True,
24,"[3, 1, 3, 2]",1,0,False,
25,"[3, 3, 1, 2]",1,1,True,
26,"[1, 2, 2, 1]",1,1,True,
27,"[2, 2, 1, 1]",1,1,True,
28,"[3, 1, 3, 1]",1,1,True,
29,"[3, 2, 2, 3]",1,1,True,
30,"[3, 3, 3, 1]",1,1,True,
31,"[1, 1, 2, 3]",1,1,True,
32,"[2, 1, 2, 2]",1,1,True,
33,"[3, 2, 3, 2]",1,1,True,
34,"[3, 2, 1, 2]",1,1,True,2.0
35,"[1, 3, 1, 2]",2,1,False,
36,"[2, 2, 1, 2]",2,1,False,
37,"[2, 3, 1, 2]",2,1,False,
38,"[3, 1, 2, 3]",2,1,False,
39,"[1, 2, 3, 3]",2,1,False,
40,"[2, 3, 1, 1]",2,1,False,
41,"[3, 3, 3, 2]",2,0,True,
42,"[1, 2, 3, 1]",2,0,False,
43,"[1, 3, 2, 3]",2,1,False,
44,"[1, 3, 3, 3]",2,0,False,
45,"[3, 2, 3, 3]",2,1,False,
46,"[2, 1, 1, 3]",2,0,False,
47,"[1, 2, 2, 3]",2,1,True,
48,"[1, 1, 2, 1]",2,1,False,
49,"[2, 1, 2, 3]",2,1,False,
50,"[3, 1, 1, 3]",2,1,True,
51,"[3, 1, 2, 2]",2,1,False,
52,"[1, 3, 3, 2]",2,1,True,
53,"[3, 2, 3, 1]",2,1,False,
54,"[3, 2, 2, 1]",2,1,True,
55,"[3, 1, 1, 2]",2,1,True,
56,"[2, 3, 3, 2]",2,1,True,
57,"[1, 3, 1, 3]",2,1,False,
58,"[1, 2, 2, 2]",2,2,True,
59,"[3, 2, 2, 2]",2,2,True,
60,"[1, 2, 1, 1]",2,2,True,
61,"[2, 3, 2, 3]",2,2,True,
62,"[1, 1, 3, 1]",2,2,True,
63,"[1, 1, 2, 2]",2,2,True,
64,"[2, 2, 3, 3]",2,2,True,
65,"[3, 2, 1, 3]",2,2,True,
66,"[1, 1, 3, 2]",2,2,True,
67,"[2, 2, 3, 1]",2,2,True,3.0
68,"[2, 2, 2, 3]",3,2,False,
69,"[2, 1, 1, 1]",3,2,True,
70,"[1, 2, 1, 3]",3,2,False,
71,"[2, 3, 3, 3]",3,2,True,
72,"[2, 3, 1, 3]",3,2,False,
73,"[1, 2, 1, 2]",3,2,False,
74,"[3, 2, 1, 1]",3,2,True,
75,"[3, 1, 2, 1]",3,2,False,
76,"[2, 2, 3, 2]",3,2,False,
77,"[1, 3, 2, 1]",3,2,False,
78,"[1, 3, 3, 1]",3,2,False,
79,"[2, 1, 1, 2]",3,2,False,
80,"[2, 3, 2, 1]",3,2,False,
81,"[2, 1, 3, 1]",3,3,True,
82,"[2, 2, 2, 1]",3,3,True,
83,"[2, 3, 3, 1]",3,3,True,
84,"[1, 2, 3, 2]",3,3,True,
85,"[3, 1, 1, 1]",3,3,True,
86,"[1, 1, 1, 3]",3,3,True,
87,"[2, 1, 3, 2]",3,3,True,
88,"[2, 1, 2, 1]",3,3,True,
89,"[3, 3, 1, 3]",3,3,True,
90,"[1, 1, 1, 2]",3,3,True,4.0
91,"[3, 3, 1, 1]",0,3,False,
92,"[2, 2, 1, 3]",0,3,False,
93,"[3, 3, 2, 3]",0,3,True,
94,"[1, 1, 3, 3]",0,3,False,
95,"[3, 1, 3, 3]",0,3,True,
96,"[2, 3, 2, 2]",0,3,True,
97,"[1, 3, 1, 1]",0,3,True,
98,"[1, 3, 2, 2]",0,3,False,
99,"[2, 1, 3, 3]",0,3,False,
100,"[3, 3, 2, 1]",0,3,False,
101,"[3, 3, 2, 2]",0,1,True,
102,"[3, 1, 3, 2]",0,1,False,
103,"[3, 3, 1, 2]",0,1,True,
104,"[1, 2, 2, 1]",0,1,False,
105,"[2, 2, 1, 1]",0,3,False,
106,"[3, 1, 3, 1]",0,1,False,
107,"[3, 2, 2, 3]",0,1,False,
108,"[3, 3, 3, 1]",0,3,False,
109,"[1, 1, 2, 3]",0,1,True,
110,"[2, 1, 2, 2]",0,1,False,
111,"[3, 2, 3, 2]",0,1,False,
112,"[3, 2, 1, 2]",0,1,False,
113,"[1, 3, 1, 2]",0,1,False,
114,"[2, 2, 1, 2]",0,3,True,
115,"[2, 3, 1, 2]",0,3,True,
116,"[3, 1, 2, 3]",0,3,True,
117,"[1, 2, 3, 3]",0,3,False,
118,"[2, 3, 1, 1]",0,3,False,
119,"[3, 3, 3, 2]",0,1,True,
120,"[1, 2, 3, 1]",0,1,False,
121,"[1, 3, 2, 3]",0,1,False,
122,"[1, 3, 3, 3]",0,1,False,
123,"[3, 2, 3, 3]",0,1,False,
124,"[2, 1, 1, 3]",0,3,False,
125,"[1, 2, 2, 3]",0,1,False,
126,"[1, 1, 2, 1]",0,3,True,
127,"[2, 1, 2, 3]",0,3,False,
128,"[3, 1, 1, 3]",0,3,True,
129,"[3, 1, 2, 2]",0,3,False,
130,"[1, 3, 3, 2]",0,3,False,
131,"[3, 2, 3, 1]",0,1,False,
132,"[3, 2, 2, 1]",0,3,False,
133,"[3, 1, 1, 2]",0,1,False,
134,"[2, 3, 3, 2]",0,0,True,
135,"[1, 3, 1, 3]",0,0,True,
136,"[1, 2, 2, 2]",0,0,True,
137,"[3, 2, 2, 2]",0,0,True,
138,"[1, 2, 1, 1]",0,0,True,
139,"[2, 3, 2, 3]",0,0,True,
140,"[1, 1, 3, 1]",0,0,True,
141,"[1, 1, 2, 2]",0,0,True,
142,"[2, 2, 3, 3]",0,0,True,
143,"[3, 2, 1, 3]",0,0,True,5.0
