trial,card,demanded_criterion,selected_criterion,feedback,total_streaks
1,"[1, 3, 3, 2]",3,1,False,
2,"[2, 3, 2, 1]",3,0,False,
3,"[2, 1, 1, 2]",3,3,True,
4,"[1, 2, 2, 2]",3,3,True,
5,"[3, 3, 2, 3]",3,3,True,
6,"[2, 3, 3, 3]",3,3,True,
7,"[3, 2, 2, 1]",3,3,True,
8,"[3, 2, 2, 2]",3,3,True,
9,"[3, 2, 1, 1]",3,3,True,
10,"[3, 1, 2, 1]",3,3,True,
11,"[1, 3, 1, 2]",3,3,True,
12,"[2, 3, 2, 2]",3,3,True,1.0
13,"[2, 1, 2, 3]",0,3,False,
14,"[1, 3, 1, 1]",0,3,True,
15,"[3, 2, 3, 3]",0,3,True,
16,"[3, 1, 3, 2]",0,3,False,
17,"[3, 3, 3, 1]",0,3,False,
18,"[2, 1, 3, 2]",0,3,True,
19,"[2, 1, 2, 2]",0,3,True,
20,"[2, 3, 1, 3]",0,3,False,
21,"[2, 2, 3, 3]",0,3,False,
22,"[3, 3, 1, 2]",0,3,False,
23,"[2, 2, 1, 3]",0,3,False,
24,"[1, 2, 3, 3]",0,3,False,
25,"[1, 1, 1, 3]",0,0,True,
26,"[1, 1, 2, 3]",0,0,True,
27,"[2, 1, 1, 3]",0,0,True,
28,"[3, 3, 2, 2]",0,0,True,
29,"[3, 2, 3, 1]",0,0,True,
30,"[2, 1, 1, 1]",0,0,True,
31,"[1, 1, 3, 1]",0,0,True,
32,"[1, 1, 3, 2]",0,0,True,
33,"[2, 1, 2, 1]",0,0,True,
34,"[1, 1, 2, 1]",0,0,True,2.0
35,"[1, 2, 1, 2]",1,0,False,
36,"[3, 1, 2, 3]",1,0,False,
37,"[2, 2, 1, 2]",1,0,True,
38,"[3, 2, 3, 2]",1,0,False,
39,"[3, 2, 2, 3]",1,0,False,
40,"[1, 2, 2, 3]",1,0,False,
41,"[3, 1, 2, 2]",1,0,False,
42,"[1, 3, 3, 3]",1,1,True,
43,"[1, 1, 3, 3]",1,1,True,
44,"[2, 3, 3, 2]",1,1,True,
45,"[2, 3, 3, 1]",1,1,True,
46,"[2, 1, 3, 1]",1,1,True,
47,"[1, 3, 2, 3]",1,1,True,
48,"[3, 2, 1, 3]",1,1,True,
49,"[3, 1, 3, 3]",1,1,True,
50,"[2, 2, 3, 1]",1,1,True,
51,"[1, 2, 3, 2]",1,1,True,3.0
52,"[1, 2, 1, 3]",2,1,False,
53,"[1, 1, 2, 2]",2,1,False,
54,"[1, 3, 1, 3]",2,1,False,
55,"[2, 3, 1, 1]",2,1,False,
56,"[1, 1, 1, 2]",2,1,True,
57,"[2, 2, 2, 3]",2,1,True,
58,"[2, 3, 2, 3]",2,1,False,
59,"[3, 1, 3, 1]",2,1,False,
60,"[1, 3, 2, 1]",2,0,False,
61,"[3, 3, 2, 1]",2,1,False,
62,"[1, 3, 3, 1]",2,1,True,
63,"[2, 1, 3, 3]",2,1,False,
64,"[1, 2, 3, 1]",2,1,False,
65,"[1, 2, 2, 1]",2,0,False,
66,"[3, 3, 1, 1]",2,1,False,
67,"[2, 2, 3, 2]",2,1,False,
68,"[3, 3, 1, 3]",2,1,False,
69,"[2, 2, 2, 1]",2,1,True,
70,"[3, 1, 1, 3]",2,1,True,
71,"[2, 3, 1, 2]",2,1,False,
72,"[1, 2, 1, 1]",2,1,False,
73,"[2, 2, 1, 1]",2,2,True,
74,"[3, 1, 1, 2]",2,2,True,
75,"[1, 3, 2, 2]",2,2,True,
76,"[3, 1, 1, 1]",2,2,True,
77,"[3, 2, 1, 2]",2,2,True,
78,"[3, 3, 3, 2]",2,2,True,
79,"[1, 3, 3, 2]",2,2,True,
80,"[2, 3, 2, 1]",2,2,True,
81,"[2, 1, 1, 2]",2,2,True,
82,"[1, 2, 2, 2]",2,2,True,4.0
83,"[3, 3, 2, 3]",3,2,False,
84,"[2, 3, 3, 3]",3,2,True,
85,"[3, 2, 2, 1]",3,2,False,
86,"[3, 2, 2, 2]",3,2,True,
87,"[3, 2, 1, 1]",3,2,True,
88,"[3, 1, 2, 1]",3,2,False,
89,"[1, 3, 1, 2]",3,2,False,
90,"[2, 3, 2, 2]",3,2,True,
91,"[2, 1, 2, 3]",3,2,False,
92,"[1, 3, 1, 1]",3,2,True,
93,"[3, 2, 3, 3]",3,2,True,
94,"[3, 1, 3, 2]",3,2,False,
95,"[3, 3, 3, 1]",3,2,False,
96,"[2, 1, 3, 2]",3,2,False,
97,"[2, 1, 2, 2]",3,2,True,
98,"[2, 3, 1, 3]",3,2,False,
99,"[2, 2, 3, 3]",3,2,True,
100,"[3, 3, 1, 2]",3,2,False,
101,"[2, 2, 1, 3]",3,3,True,
102,"[1, 2, 3, 3]",3,3,True,
103,"[1, 1, 1, 3]",3,3,True,
104,"[1, 1, 2, 3]",3,3,True,
105,"[2, 1, 1, 3]",3,3,True,
106,"[3, 3, 2, 2]",3,3,True,
107,"[3, 2, 3, 1]",3,3,True,
108,"[2, 1, 1, 1]",3,3,True,
109,"[1, 1, 3, 1]",3,3,True,
110,"[1, 1, 3, 2]",3,3,True,5.0
