trial,card,demanded_criterion,selected_pile,feedback,total_streaks
46,"[1, 2, 1, 1]",3,2,False,
47,"[2, 2, 1, 2]",3,2,True,
48,"[3, 2, 1, 3]",3,3,True,
49,"[1, 2, 2, 1]",3,1,True,
50,"[3, 2, 2, 1]",3,3,False,
51,"[1, 3, 1, 3]",3,2,False,
52,"[2, 2, 2, 3]",3,1,False,
53,"[3, 1, 1, 2]",3,3,False,
54,"[2, 1, 1, 3]",3,2,False,
55,"[2, 2, 1, 1]",3,3,False,
56,"[2, 1, 1, 2]",3,3,False,
57,"[3, 1, 3, 2]",3,3,False,
58,"[2, 3, 3, 3]",3,2,False,
59,"[3, 2, 1, 1]",3,1,True,
60,"[2, 2, 3, 2]",3,1,False,
61,"[1, 1, 2, 1]",3,3,False,
62,"[1, 2, 3, 3]",3,1,False,
63,"[2, 2, 3, 3]",3,2,False,
64,"[3, 1, 1, 3]",3,1,False,
65,"[3, 3, 2, 2]",3,3,False,
66,"[3, 2, 2, 3]",3,2,False,
67,"[3, 3, 1, 3]",3,3,True,
68,"[1, 1, 1, 2]",3,1,False,
69,"[2, 2, 1, 3]",3,1,False,
70,"[3, 3, 3, 2]",3,3,False,
71,"[2, 1, 3, 2]",3,2,True,
72,"[2, 3, 1, 3]",3,2,False,
73,"[1, 2, 3, 1]",3,2,False,
74,"[3, 1, 2, 2]",3,1,False,
75,"[1, 1, 1, 3]",3,3,True,
76,"[1, 3, 2, 2]",3,3,False,
77,"[3, 2, 1, 2]",3,3,False,
78,"[3, 2, 3, 1]",3,1,True,
79,"[1, 2, 3, 2]",3,2,True,
80,"[3, 2, 3, 3]",3,3,True,
81,"[2, 3, 3, 1]",3,2,False,
82,"[1, 1, 3, 1]",3,1,True,
83,"[3, 2, 3, 2]",3,3,False,
84,"[3, 1, 3, 3]",3,1,False,
85,"[2, 1, 3, 3]",3,3,True,
86,"[2, 3, 2, 1]",3,2,False,
87,"[3, 3, 2, 1]",3,3,False,
88,"[2, 1, 3, 1]",3,1,True,
89,"[3, 3, 2, 3]",3,2,False,
90,"[1, 3, 1, 2]",3,1,False,
91,"[1, 3, 3, 1]",3,3,False,
92,"[2, 1, 1, 1]",3,3,False,
93,"[1, 2, 1, 3]",3,3,True,
94,"[3, 3, 3, 1]",3,3,False,
95,"[1, 3, 3, 3]",3,1,False,
96,"[1, 1, 3, 3]",3,2,False,
97,"[1, 3, 3, 2]",3,1,False,
98,"[3, 2, 2, 2]",3,3,False,
99,"[3, 1, 1, 1]",3,2,False,
100,"[1, 3, 2, 1]",3,3,False,
101,"[1, 1, 2, 3]",3,1,False,
102,"[3, 1, 3, 1]",3,2,False,
103,"[2, 3, 3, 2]",3,3,False,
104,"[1, 3, 2, 3]",3,3,True,
105,"[2, 1, 2, 3]",3,3,True,
106,"[1, 2, 2, 2]",3,3,False,
107,"[2, 3, 2, 2]",3,3,False,
108,"[2, 3, 1, 1]",3,1,True,
109,"[2, 3, 1, 2]",3,2,True,
110,"[3, 1, 2, 1]",3,1,True,
111,"[2, 1, 2, 2]",3,2,True,
112,"[2, 2, 2, 1]",3,1,True,
113,"[3, 3, 1, 2]",3,2,True,
114,"[1, 1, 3, 2]",3,1,False,
115,"[1, 2, 2, 3]",3,3,True,
116,"[1, 2, 1, 2]",3,1,False,
117,"[3, 3, 1, 1]",3,2,False,
118,"[1, 1, 2, 2]",3,1,False,
119,"[2, 1, 2, 1]",3,2,False,
120,"[1, 3, 1, 1]",3,1,True,
121,"[3, 1, 2, 3]",3,2,False,
122,"[2, 2, 3, 1]",3,1,True,
123,"[2, 3, 2, 3]",3,2,False,
124,"[1, 2, 1, 1]",3,3,False,
125,"[2, 2, 1, 2]",3,1,False,
126,"[3, 2, 1, 3]",3,3,True,
127,"[1, 2, 2, 1]",3,2,False,
128,"[3, 2, 2, 1]",3,3,False,
129,"[1, 3, 1, 3]",3,1,False,
130,"[2, 2, 2, 3]",3,2,False,
131,"[3, 1, 1, 2]",3,1,False,
132,"[2, 1, 1, 3]",3,3,True,
133,"[2, 2, 1, 1]",3,2,False,
134,"[2, 1, 1, 2]",3,1,False,
135,"[3, 1, 3, 2]",3,3,False,
136,"[2, 3, 3, 3]",3,2,False,
137,"[3, 2, 1, 1]",3,1,True,
138,"[2, 2, 3, 2]",3,3,False,
139,"[1, 1, 2, 1]",3,2,False,
140,"[1, 2, 3, 3]",3,1,False,
141,"[2, 2, 3, 3]",3,3,True,
142,"[3, 1, 1, 3]",3,2,False,
143,"[3, 3, 2, 2]",3,1,False,
144,"[3, 2, 2, 3]",3,3,True,
145,"[3, 3, 1, 3]",3,2,False,
146,"[1, 1, 1, 2]",3,1,False,
147,"[2, 2, 1, 3]",3,3,True,
148,"[3, 3, 3, 2]",3,2,True,
149,"[2, 1, 3, 2]",3,1,False,
150,"[2, 3, 1, 3]",3,3,True,
151,"[1, 2, 3, 1]",3,3,False,
152,"[3, 1, 2, 2]",3,2,True,
153,"[1, 1, 1, 3]",3,3,True,
154,"[1, 3, 2, 2]",3,3,False,
155,"[3, 2, 1, 2]",3,2,True,
156,"[3, 2, 3, 1]",3,1,True,
