trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[3, 2, 2, 3]",0,1,False,
2,"[1, 3, 3, 3]",0,3,False,
3,"[2, 2, 1, 1]",0,1,False,
4,"[3, 1, 2, 3]",0,1,False,
5,"[3, 3, 1, 3]",0,3,True,
6,"[3, 2, 3, 2]",0,2,False,
7,"[2, 3, 3, 1]",0,3,False,
8,"[3, 2, 2, 2]",0,3,True,
9,"[3, 3, 3, 1]",0,3,True,
10,"[1, 2, 3, 1]",0,1,True,
11,"[2, 3, 1, 2]",0,2,True,
12,"[1, 3, 2, 2]",0,1,True,
13,"[1, 3, 1, 2]",0,1,True,
14,"[2, 1, 3, 1]",0,2,True,
15,"[1, 3, 1, 3]",0,1,True,
16,"[1, 1, 3, 3]",0,1,True,
17,"[1, 1, 1, 3]",0,1,True,1.0
18,"[3, 2, 1, 3]",1,3,False,
19,"[2, 1, 2, 3]",1,2,False,
20,"[2, 2, 3, 1]",1,2,True,
21,"[2, 3, 3, 2]",1,3,True,
22,"[1, 1, 2, 3]",1,1,True,
23,"[2, 1, 2, 1]",1,3,False,
24,"[1, 3, 1, 1]",1,3,True,
25,"[1, 3, 2, 3]",1,3,True,
26,"[1, 2, 3, 2]",1,2,True,
27,"[3, 1, 1, 1]",1,1,True,
28,"[2, 3, 2, 2]",1,3,True,
29,"[3, 3, 1, 2]",1,3,True,
30,"[3, 2, 1, 2]",1,2,True,
31,"[2, 1, 1, 2]",1,1,True,
32,"[2, 3, 1, 1]",1,3,True,
33,"[3, 3, 2, 2]",1,3,True,2.0
34,"[3, 3, 2, 3]",2,3,False,
35,"[3, 2, 1, 1]",2,3,False,
36,"[2, 2, 2, 3]",2,2,True,
37,"[3, 2, 2, 1]",2,2,True,
38,"[3, 2, 3, 1]",2,2,False,
39,"[1, 2, 2, 3]",2,2,True,
40,"[3, 3, 1, 1]",2,3,False,
41,"[1, 3, 2, 1]",2,2,True,
42,"[2, 1, 1, 1]",2,1,True,
43,"[1, 1, 3, 2]",2,3,True,
44,"[1, 2, 1, 3]",2,1,True,
45,"[2, 2, 1, 2]",2,1,True,
46,"[2, 1, 1, 3]",2,1,True,
47,"[1, 3, 3, 1]",2,3,True,
48,"[1, 2, 1, 1]",2,1,True,
49,"[1, 2, 1, 2]",2,1,True,
50,"[3, 1, 3, 2]",2,3,True,3.0
51,"[1, 1, 2, 2]",3,2,True,
52,"[2, 2, 3, 2]",3,3,False,
53,"[2, 1, 3, 2]",3,2,True,
54,"[2, 1, 3, 3]",3,2,False,
55,"[2, 3, 3, 3]",3,3,True,
56,"[2, 3, 2, 1]",3,3,False,
57,"[3, 1, 2, 1]",3,1,True,
58,"[3, 3, 2, 1]",3,3,False,
59,"[3, 3, 3, 2]",3,3,False,
60,"[3, 1, 2, 2]",3,3,False,
61,"[2, 3, 2, 3]",3,1,False,
62,"[3, 1, 1, 2]",3,2,True,
63,"[2, 3, 1, 3]",3,1,False,
64,"[2, 2, 1, 3]",3,3,True,
65,"[3, 1, 3, 1]",3,2,False,
66,"[2, 2, 2, 1]",3,2,False,
67,"[1, 2, 2, 2]",3,3,False,
68,"[1, 3, 3, 2]",3,2,True,
69,"[3, 2, 3, 3]",3,1,False,
70,"[2, 2, 3, 3]",3,3,True,
71,"[1, 1, 1, 2]",3,1,False,
72,"[1, 2, 3, 3]",3,1,False,
73,"[2, 1, 2, 2]",3,2,True,
74,"[3, 1, 3, 3]",3,3,True,
75,"[1, 2, 2, 1]",3,2,False,
76,"[1, 1, 3, 1]",3,1,True,
77,"[1, 1, 2, 1]",3,1,True,
78,"[3, 1, 1, 3]",3,3,True,
79,"[3, 2, 2, 3]",3,3,True,
80,"[1, 3, 3, 3]",3,1,False,
81,"[2, 2, 1, 1]",3,2,False,
82,"[3, 1, 2, 3]",3,2,False,
83,"[3, 3, 1, 3]",3,2,False,
84,"[3, 2, 3, 2]",3,3,False,
85,"[2, 3, 3, 1]",3,2,False,
86,"[3, 2, 2, 2]",3,2,True,
87,"[3, 3, 3, 1]",3,3,False,
88,"[1, 2, 3, 1]",3,1,True,
89,"[2, 3, 1, 2]",3,2,True,
90,"[1, 3, 2, 2]",3,3,False,
91,"[1, 3, 1, 2]",3,2,True,
92,"[2, 1, 3, 1]",3,1,True,
93,"[1, 3, 1, 3]",3,2,False,
94,"[1, 1, 3, 3]",3,2,False,
95,"[1, 1, 1, 3]",3,1,False,
96,"[3, 2, 1, 3]",3,2,False,
97,"[2, 1, 2, 3]",3,3,True,
98,"[2, 2, 3, 1]",3,1,True,
99,"[2, 3, 3, 2]",3,1,False,
100,"[1, 1, 2, 3]",3,1,False,
101,"[2, 1, 2, 1]",3,3,False,
102,"[1, 3, 1, 1]",3,2,False,
103,"[1, 3, 2, 3]",3,1,False,
104,"[1, 2, 3, 2]",3,3,False,
105,"[3, 1, 1, 1]",3,2,False,
106,"[2, 3, 2, 2]",3,3,False,
107,"[3, 3, 1, 2]",3,1,False,
108,"[3, 2, 1, 2]",3,3,False,
109,"[2, 1, 1, 2]",3,2,True,
110,"[2, 3, 1, 1]",3,2,False,
111,"[3, 3, 2, 2]",3,1,False,
112,"[3, 3, 2, 3]",3,3,True,
113,"[3, 2, 1, 1]",3,3,False,
114,"[2, 2, 2, 3]",3,2,False,
115,"[3, 2, 2, 1]",3,2,False,
116,"[3, 2, 3, 1]",3,3,False,
117,"[1, 2, 2, 3]",3,1,False,
118,"[3, 3, 1, 1]",3,2,False,
119,"[1, 3, 2, 1]",3,1,True,
120,"[2, 1, 1, 1]",3,2,False,
121,"[1, 1, 3, 2]",3,1,False,
122,"[1, 2, 1, 3]",3,1,False,
123,"[2, 2, 1, 2]",3,2,True,
124,"[2, 1, 1, 3]",3,1,False,
125,"[1, 3, 3, 1]",3,3,False,
126,"[1, 2, 1, 1]",3,2,False,
127,"[1, 2, 1, 2]",3,2,True,
128,"[3, 1, 3, 2]",3,2,True,
129,"[1, 1, 2, 2]",3,2,True,
130,"[2, 2, 3, 2]",3,2,True,
131,"[2, 1, 3, 2]",3,2,True,
132,"[2, 1, 3, 3]",3,3,True,
133,"[2, 3, 3, 3]",3,3,True,
134,"[2, 3, 2, 1]",3,1,True,
135,"[3, 1, 2, 1]",3,1,True,
136,"[3, 3, 2, 1]",3,1,True,4.0
137,"[3, 3, 3, 2]",0,2,False,
138,"[3, 1, 2, 2]",0,2,False,
139,"[2, 3, 2, 3]",0,1,False,
140,"[3, 1, 1, 2]",0,3,True,
141,"[2, 3, 1, 3]",0,2,True,
142,"[2, 2, 1, 3]",0,2,True,
143,"[3, 1, 3, 1]",0,3,True,
144,"[2, 2, 2, 1]",0,2,True,
145,"[1, 2, 2, 2]",0,1,True,
146,"[1, 3, 3, 2]",0,1,True,
147,"[3, 2, 3, 3]",0,3,True,
148,"[2, 2, 3, 3]",0,2,True,
149,"[1, 1, 1, 2]",0,1,True,5.0
