trial,card,demanded_criterion,selected_pile,feedback,total_streaks
79,"[1, 2, 2, 1]",3,2,False,
80,"[2, 1, 3, 3]",3,3,True,
81,"[3, 3, 1, 3]",3,3,True,
82,"[1, 2, 2, 2]",3,1,False,
83,"[1, 1, 1, 2]",3,1,False,
84,"[2, 1, 2, 1]",3,2,False,
85,"[1, 3, 2, 2]",3,1,False,
86,"[1, 2, 1, 1]",3,1,True,
87,"[3, 1, 2, 3]",3,3,True,
88,"[3, 1, 3, 2]",3,3,False,
89,"[2, 1, 2, 3]",3,2,False,
90,"[3, 2, 3, 1]",3,3,False,
91,"[1, 1, 3, 3]",3,1,False,
92,"[3, 1, 2, 1]",3,2,False,
93,"[2, 2, 3, 2]",3,2,True,
94,"[2, 1, 1, 3]",3,2,False,
95,"[1, 2, 2, 3]",3,2,False,
96,"[1, 1, 1, 3]",3,1,False,
97,"[3, 2, 1, 3]",3,3,True,
98,"[3, 1, 3, 1]",3,3,False,
99,"[1, 3, 1, 2]",3,1,False,
100,"[1, 2, 1, 2]",3,2,True,
101,"[3, 2, 3, 2]",3,2,True,
102,"[3, 3, 1, 2]",3,3,False,
103,"[3, 3, 1, 1]",3,1,True,
104,"[2, 3, 2, 2]",3,2,True,
105,"[1, 1, 3, 2]",3,3,False,
106,"[2, 1, 3, 2]",3,1,False,
107,"[1, 3, 1, 1]",3,1,True,
108,"[3, 3, 2, 1]",3,3,False,
109,"[2, 1, 3, 1]",3,2,False,
110,"[2, 1, 1, 2]",3,1,False,
111,"[1, 3, 1, 3]",3,1,False,
112,"[2, 3, 1, 2]",3,1,False,
113,"[3, 2, 2, 3]",3,1,False,
114,"[3, 1, 1, 2]",3,1,False,
115,"[1, 2, 1, 3]",3,1,False,
116,"[2, 3, 3, 1]",3,2,False,
117,"[1, 3, 2, 3]",3,3,True,
118,"[1, 3, 3, 3]",3,3,True,
119,"[1, 2, 3, 1]",3,3,False,
120,"[3, 3, 3, 2]",3,3,False,
121,"[2, 3, 1, 1]",3,1,True,
122,"[3, 1, 2, 2]",3,1,False,
123,"[2, 3, 2, 3]",3,2,False,
124,"[2, 2, 1, 3]",3,2,False,
125,"[1, 3, 3, 2]",3,3,False,
126,"[1, 3, 2, 1]",3,2,False,
127,"[2, 1, 2, 2]",3,2,True,
128,"[3, 3, 3, 1]",3,3,False,
129,"[1, 1, 2, 2]",3,1,False,
130,"[3, 2, 3, 3]",3,2,False,
131,"[2, 3, 2, 1]",3,3,False,
132,"[3, 3, 2, 3]",3,1,False,
133,"[2, 2, 2, 3]",3,2,False,
134,"[1, 1, 3, 1]",3,3,False,
135,"[3, 2, 2, 1]",3,1,True,
136,"[2, 3, 3, 2]",3,2,True,
137,"[3, 1, 1, 1]",3,3,False,
138,"[2, 1, 1, 1]",3,1,True,
139,"[3, 2, 1, 1]",3,2,False,
140,"[1, 3, 3, 1]",3,3,False,
141,"[2, 2, 3, 3]",3,1,False,
142,"[3, 1, 3, 3]",3,2,False,
143,"[3, 1, 1, 3]",3,3,True,
144,"[2, 2, 3, 1]",3,1,True,
145,"[3, 3, 2, 2]",3,2,True,
146,"[3, 2, 1, 2]",3,3,False,
147,"[2, 2, 1, 2]",3,1,False,
148,"[2, 2, 1, 1]",3,2,False,
149,"[2, 3, 1, 3]",3,2,False,
150,"[1, 2, 3, 3]",3,1,False,
151,"[3, 2, 2, 2]",3,3,False,
152,"[1, 2, 3, 2]",3,3,False,
153,"[2, 2, 2, 1]",3,1,True,
154,"[2, 3, 3, 3]",3,2,False,
155,"[1, 1, 2, 1]",3,3,False,
156,"[1, 1, 2, 3]",3,1,False,
