trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[3, 1, 3, 3]",1,3,False,
2,"[2, 3, 1, 3]",1,2,False,
3,"[3, 1, 1, 3]",1,1,True,
4,"[2, 3, 2, 1]",1,3,True,
5,"[2, 3, 2, 3]",1,3,True,
6,"[3, 2, 1, 2]",1,1,False,
7,"[1, 1, 3, 2]",1,1,True,
8,"[3, 1, 2, 1]",1,2,False,
9,"[3, 2, 2, 3]",1,3,False,
10,"[3, 2, 2, 2]",1,2,True,
11,"[2, 3, 2, 2]",1,3,True,
12,"[1, 1, 2, 3]",1,2,False,
13,"[2, 2, 1, 1]",1,1,False,
14,"[3, 2, 1, 3]",1,1,False,
15,"[3, 3, 1, 2]",1,3,True,
16,"[3, 3, 1, 1]",1,3,True,
17,"[2, 2, 2, 3]",1,2,True,
18,"[3, 2, 3, 1]",1,3,False,
19,"[3, 1, 1, 2]",1,1,True,
20,"[1, 3, 2, 3]",1,3,True,
21,"[1, 2, 1, 3]",1,1,False,
22,"[3, 3, 1, 3]",1,3,True,
23,"[3, 2, 3, 3]",1,2,True,
24,"[1, 3, 3, 1]",1,3,True,
25,"[2, 2, 3, 2]",1,2,True,
26,"[3, 1, 3, 2]",1,3,False,
27,"[2, 3, 3, 3]",1,3,True,
28,"[1, 2, 3, 2]",1,2,True,
29,"[2, 1, 2, 2]",1,2,False,
30,"[1, 3, 3, 3]",1,3,True,
31,"[3, 2, 1, 1]",1,1,False,
32,"[1, 3, 1, 2]",1,3,True,
33,"[1, 2, 2, 1]",1,2,True,
34,"[2, 2, 3, 3]",1,2,True,
35,"[1, 1, 3, 1]",1,2,False,
36,"[2, 2, 1, 2]",1,2,True,
37,"[2, 1, 2, 1]",1,2,False,
38,"[3, 3, 3, 2]",1,3,True,
39,"[1, 2, 3, 3]",1,2,True,
40,"[2, 1, 1, 2]",1,1,True,
41,"[2, 3, 1, 2]",1,3,True,
42,"[2, 1, 2, 3]",1,1,True,
43,"[2, 3, 1, 1]",1,3,True,
44,"[3, 2, 3, 2]",1,2,True,
45,"[3, 3, 2, 3]",1,3,True,
46,"[2, 1, 1, 1]",1,1,True,
47,"[2, 1, 3, 3]",1,1,True,1.0
48,"[1, 1, 1, 2]",0,1,True,
49,"[1, 3, 1, 1]",0,3,False,
50,"[1, 2, 3, 1]",0,2,False,
51,"[1, 2, 2, 2]",0,2,False,
52,"[1, 1, 3, 3]",0,1,True,
53,"[2, 2, 1, 3]",0,2,True,
54,"[3, 1, 1, 1]",0,1,False,
55,"[2, 2, 2, 1]",0,2,True,
56,"[1, 2, 1, 2]",0,2,False,
57,"[3, 3, 2, 2]",0,3,True,
58,"[1, 3, 3, 2]",0,3,False,
59,"[1, 1, 2, 2]",0,1,True,
60,"[1, 1, 1, 3]",0,1,True,
61,"[1, 3, 2, 2]",0,3,False,
62,"[3, 1, 2, 3]",0,1,False,
63,"[3, 2, 2, 1]",0,2,False,
64,"[1, 3, 1, 3]",0,3,False,
65,"[2, 1, 3, 1]",0,1,False,
66,"[1, 3, 2, 1]",0,3,False,
67,"[2, 1, 1, 3]",0,1,False,
68,"[2, 3, 3, 2]",0,3,False,
69,"[2, 1, 3, 2]",0,1,False,
70,"[3, 3, 3, 1]",0,3,True,
71,"[3, 3, 2, 1]",0,3,True,
