trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[2, 3, 2, 3]",2,2,True,
2,"[2, 3, 1, 2]",2,1,True,
3,"[1, 3, 2, 1]",2,2,True,
4,"[2, 3, 3, 2]",2,3,True,
5,"[1, 2, 2, 2]",2,2,True,
6,"[3, 2, 3, 3]",2,3,True,
7,"[1, 3, 3, 2]",2,3,True,
8,"[3, 3, 2, 3]",2,2,True,
9,"[1, 1, 1, 3]",2,1,True,
10,"[2, 2, 1, 1]",2,1,True,1.0
11,"[3, 3, 3, 1]",1,3,True,
12,"[3, 1, 1, 3]",1,1,True,
13,"[3, 2, 3, 2]",1,3,False,
14,"[2, 2, 3, 3]",1,3,False,
15,"[1, 2, 1, 1]",1,2,True,
16,"[2, 3, 1, 1]",1,3,True,
17,"[1, 2, 2, 1]",1,2,True,
18,"[1, 3, 2, 3]",1,3,True,
19,"[2, 2, 3, 2]",1,2,True,
20,"[1, 3, 1, 1]",1,3,True,
21,"[1, 1, 3, 3]",1,1,True,
22,"[1, 2, 3, 2]",1,2,True,
23,"[1, 1, 3, 2]",1,1,True,
24,"[3, 1, 2, 1]",1,1,True,2.0
25,"[1, 1, 1, 2]",0,1,True,
26,"[1, 2, 1, 2]",0,2,False,
27,"[3, 1, 2, 2]",0,1,False,
28,"[2, 2, 2, 1]",0,2,True,
29,"[3, 3, 1, 1]",0,1,False,
30,"[1, 2, 3, 1]",0,1,True,
31,"[3, 1, 3, 3]",0,3,True,
32,"[2, 3, 3, 1]",0,2,True,
33,"[2, 3, 2, 2]",0,2,True,
34,"[1, 1, 2, 3]",0,1,True,
35,"[1, 3, 1, 2]",0,1,True,
36,"[2, 1, 2, 2]",0,2,True,
37,"[1, 2, 2, 3]",0,1,True,
38,"[2, 2, 3, 1]",0,2,True,
39,"[3, 3, 3, 2]",0,3,True,3.0
40,"[2, 2, 1, 3]",3,2,False,
41,"[3, 3, 2, 2]",3,2,True,
42,"[2, 1, 3, 3]",3,3,True,
43,"[3, 1, 1, 1]",3,1,True,
44,"[3, 2, 1, 2]",3,1,False,
45,"[1, 3, 3, 1]",3,1,True,
46,"[2, 1, 1, 2]",3,2,True,
47,"[3, 2, 3, 1]",3,3,False,
48,"[3, 2, 2, 1]",3,2,False,
49,"[1, 2, 3, 3]",3,1,False,
50,"[2, 3, 2, 1]",3,3,False,
51,"[2, 1, 3, 2]",3,3,False,
52,"[2, 2, 1, 2]",3,1,False,
53,"[2, 1, 2, 3]",3,2,False,
54,"[1, 1, 2, 1]",3,1,True,
55,"[1, 1, 3, 1]",3,1,True,
56,"[3, 2, 2, 2]",3,2,True,
57,"[2, 3, 3, 3]",3,3,True,
58,"[3, 2, 1, 1]",3,2,False,
59,"[3, 1, 1, 2]",3,3,False,
60,"[1, 3, 3, 3]",3,3,True,
61,"[1, 3, 1, 3]",3,1,False,
62,"[2, 1, 1, 3]",3,2,False,
63,"[3, 3, 1, 3]",3,1,False,
64,"[3, 1, 3, 2]",3,3,False,
65,"[2, 1, 1, 1]",3,1,True,
66,"[2, 1, 2, 1]",3,1,True,
67,"[3, 1, 2, 3]",3,1,False,
68,"[3, 1, 3, 1]",3,3,False,
69,"[1, 1, 2, 2]",3,2,True,
70,"[2, 1, 3, 1]",3,3,False,
71,"[2, 3, 1, 3]",3,3,True,
72,"[2, 2, 2, 3]",3,2,False,
73,"[3, 2, 2, 3]",3,2,False,
74,"[3, 3, 2, 1]",3,3,False,
75,"[3, 3, 1, 2]",3,3,False,
76,"[1, 3, 2, 2]",3,1,False,
77,"[1, 2, 1, 3]",3,2,False,
78,"[3, 2, 1, 3]",3,1,False,
79,"[2, 3, 2, 3]",3,2,False,
80,"[2, 3, 1, 2]",3,1,False,
81,"[1, 3, 2, 1]",3,2,False,
82,"[2, 3, 3, 2]",3,3,False,
83,"[1, 2, 2, 2]",3,2,True,
84,"[3, 2, 3, 3]",3,2,False,
85,"[1, 3, 3, 2]",3,3,False,
86,"[3, 3, 2, 3]",3,2,False,
87,"[1, 1, 1, 3]",3,1,False,
88,"[2, 2, 1, 1]",3,2,False,
89,"[3, 3, 3, 1]",3,3,False,
90,"[3, 1, 1, 3]",3,1,False,
91,"[3, 2, 3, 2]",3,2,True,
92,"[2, 2, 3, 3]",3,2,False,
93,"[1, 2, 1, 1]",3,2,False,
94,"[2, 3, 1, 1]",3,2,False,
95,"[1, 2, 2, 1]",3,2,False,
96,"[1, 3, 2, 3]",3,1,False,
97,"[2, 2, 3, 2]",3,2,True,
98,"[1, 3, 1, 1]",3,3,False,
99,"[1, 1, 3, 3]",3,3,True,
100,"[1, 2, 3, 2]",3,2,True,
101,"[1, 1, 3, 2]",3,1,False,
102,"[3, 1, 2, 1]",3,3,False,
103,"[1, 1, 1, 2]",3,1,False,
104,"[1, 2, 1, 2]",3,2,True,
105,"[3, 1, 2, 2]",3,2,True,
106,"[2, 2, 2, 1]",3,2,False,
107,"[3, 3, 1, 1]",3,3,False,
108,"[1, 2, 3, 1]",3,2,False,
109,"[3, 1, 3, 3]",3,1,False,
110,"[2, 3, 3, 1]",3,3,False,
111,"[2, 3, 2, 2]",3,3,False,
112,"[1, 1, 2, 3]",3,1,False,
113,"[1, 3, 1, 2]",3,1,False,
114,"[2, 1, 2, 2]",3,2,True,
115,"[1, 2, 2, 3]",3,2,False,
116,"[2, 2, 3, 1]",3,3,False,
117,"[3, 3, 3, 2]",3,3,False,
118,"[2, 2, 1, 3]",3,1,False,
119,"[3, 3, 2, 2]",3,3,False,
120,"[2, 1, 3, 3]",3,1,False,
121,"[3, 1, 1, 1]",3,1,True,
122,"[3, 2, 1, 2]",3,2,True,
123,"[1, 3, 3, 1]",3,3,False,
124,"[2, 1, 1, 2]",3,1,False,
125,"[3, 2, 3, 1]",3,3,False,
126,"[3, 2, 2, 1]",3,2,False,
127,"[1, 2, 3, 3]",3,2,False,
128,"[2, 3, 2, 1]",3,3,False,
129,"[2, 1, 3, 2]",3,1,False,
130,"[2, 2, 1, 2]",3,1,False,
131,"[2, 1, 2, 3]",3,1,False,
132,"[1, 1, 2, 1]",3,2,False,
