trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[3, 3, 3, 2]",1,3,True,
2,"[2, 3, 1, 2]",1,2,False,
3,"[1, 2, 2, 3]",1,2,True,
4,"[2, 2, 2, 3]",1,2,True,
5,"[2, 1, 2, 1]",1,2,False,
6,"[3, 1, 1, 3]",1,1,True,
7,"[3, 1, 3, 2]",1,3,False,
8,"[2, 1, 3, 2]",1,2,False,
9,"[2, 1, 2, 2]",1,2,False,
10,"[2, 1, 3, 3]",1,3,False,
11,"[3, 2, 2, 1]",1,2,True,
12,"[3, 2, 2, 2]",1,2,True,
13,"[3, 3, 2, 3]",1,3,True,
14,"[1, 3, 2, 1]",1,3,True,
15,"[1, 2, 2, 2]",1,2,True,
16,"[1, 3, 1, 2]",1,3,True,
17,"[3, 3, 2, 1]",1,3,True,
18,"[3, 1, 1, 1]",1,1,True,
19,"[3, 3, 3, 1]",1,3,True,
20,"[2, 3, 2, 3]",1,3,True,1.0
21,"[1, 2, 1, 2]",2,2,False,
22,"[1, 1, 2, 2]",2,2,True,
23,"[1, 3, 2, 3]",2,3,False,
24,"[2, 1, 1, 1]",2,1,True,
25,"[2, 2, 1, 2]",2,2,False,
26,"[2, 3, 2, 2]",2,3,False,
27,"[1, 3, 3, 1]",2,3,True,
28,"[1, 1, 3, 1]",2,2,False,
29,"[3, 2, 1, 3]",2,1,True,
30,"[3, 2, 3, 1]",2,3,True,
31,"[2, 3, 3, 3]",2,3,True,
32,"[1, 3, 3, 3]",2,3,True,
33,"[1, 3, 2, 2]",2,3,False,
34,"[3, 2, 1, 2]",2,1,True,
35,"[3, 2, 3, 3]",2,3,True,
36,"[3, 1, 2, 2]",2,2,True,
37,"[1, 1, 3, 3]",2,3,True,
38,"[3, 3, 1, 1]",2,1,True,
39,"[3, 3, 1, 2]",2,1,True,
40,"[3, 2, 2, 3]",2,2,True,
41,"[2, 2, 1, 3]",2,1,True,
42,"[3, 2, 1, 1]",2,1,True,
43,"[2, 2, 3, 2]",2,3,True,2.0
44,"[2, 3, 2, 1]",3,2,False,
45,"[1, 2, 3, 2]",3,2,True,
46,"[1, 1, 2, 3]",3,2,False,
47,"[1, 3, 3, 2]",3,3,False,
48,"[1, 2, 1, 3]",3,1,False,
49,"[2, 2, 2, 1]",3,2,False,
50,"[2, 2, 1, 1]",3,1,True,
51,"[3, 1, 2, 1]",3,2,False,
52,"[1, 2, 3, 1]",3,3,False,
53,"[2, 3, 3, 2]",3,3,False,
54,"[1, 1, 1, 3]",3,1,False,
55,"[3, 1, 3, 3]",3,3,True,
56,"[3, 2, 3, 2]",3,3,False,
57,"[2, 1, 1, 2]",3,1,False,
58,"[1, 3, 1, 1]",3,3,False,
59,"[2, 3, 1, 3]",3,1,False,
60,"[1, 2, 1, 1]",3,1,True,
61,"[2, 2, 3, 1]",3,2,False,
62,"[3, 1, 1, 2]",3,1,False,
63,"[3, 1, 2, 3]",3,2,False,
64,"[1, 2, 2, 1]",3,2,False,
65,"[2, 2, 3, 3]",3,3,True,
66,"[3, 3, 1, 3]",3,3,True,
67,"[2, 3, 3, 1]",3,3,False,
68,"[2, 3, 1, 1]",3,3,False,
69,"[3, 3, 2, 2]",3,3,False,
70,"[2, 1, 3, 1]",3,3,False,
71,"[1, 1, 3, 2]",3,2,True,
72,"[1, 2, 3, 3]",3,2,False,
73,"[3, 1, 3, 1]",3,2,False,
74,"[1, 3, 1, 3]",3,3,True,
75,"[1, 1, 1, 2]",3,1,False,
76,"[2, 1, 1, 3]",3,1,False,
77,"[1, 1, 2, 1]",3,2,False,
78,"[2, 1, 2, 3]",3,1,False,
79,"[3, 3, 3, 2]",3,3,False,
80,"[2, 3, 1, 2]",3,3,False,
81,"[1, 2, 2, 3]",3,3,True,
82,"[2, 2, 2, 3]",3,2,False,
83,"[2, 1, 2, 1]",3,1,True,
84,"[3, 1, 1, 3]",3,3,True,
85,"[3, 1, 3, 2]",3,2,True,
86,"[2, 1, 3, 2]",3,2,True,
87,"[2, 1, 2, 2]",3,2,True,
88,"[2, 1, 3, 3]",3,3,True,
89,"[3, 2, 2, 1]",3,1,True,
90,"[3, 2, 2, 2]",3,2,True,
91,"[3, 3, 2, 3]",3,3,True,
92,"[1, 3, 2, 1]",3,1,True,3.0
93,"[1, 2, 2, 2]",0,2,False,
94,"[1, 3, 1, 2]",0,2,False,
95,"[3, 3, 2, 1]",0,1,False,
96,"[3, 1, 1, 1]",0,1,False,
97,"[3, 3, 3, 1]",0,3,True,
98,"[2, 3, 2, 3]",0,3,False,
99,"[1, 2, 1, 2]",0,1,True,
100,"[1, 1, 2, 2]",0,2,False,
101,"[1, 3, 2, 3]",0,3,False,
102,"[2, 1, 1, 1]",0,1,False,
103,"[2, 2, 1, 2]",0,2,True,
104,"[2, 3, 2, 2]",0,3,False,
105,"[1, 3, 3, 1]",0,1,True,
106,"[1, 1, 3, 1]",0,1,True,
107,"[3, 2, 1, 3]",0,3,True,
108,"[3, 2, 3, 1]",0,1,False,
109,"[2, 3, 3, 3]",0,3,False,
110,"[1, 3, 3, 3]",0,3,False,
111,"[1, 3, 2, 2]",0,2,False,
112,"[3, 2, 1, 2]",0,2,False,
113,"[3, 2, 3, 3]",0,3,True,
114,"[3, 1, 2, 2]",0,2,False,
115,"[1, 1, 3, 3]",0,1,True,
116,"[3, 3, 1, 1]",0,3,True,
117,"[3, 3, 1, 2]",0,3,True,
118,"[3, 2, 2, 3]",0,3,True,
119,"[2, 2, 1, 3]",0,2,True,
120,"[3, 2, 1, 1]",0,3,True,
121,"[2, 2, 3, 2]",0,2,True,
122,"[2, 3, 2, 1]",0,2,True,
123,"[1, 2, 3, 2]",0,1,True,
124,"[1, 1, 2, 3]",0,1,True,4.0
125,"[1, 3, 3, 2]",1,1,False,
126,"[1, 2, 1, 3]",1,1,False,
127,"[2, 2, 2, 1]",1,2,True,
128,"[2, 2, 1, 1]",1,1,False,
129,"[3, 1, 2, 1]",1,2,False,
130,"[1, 2, 3, 1]",1,1,False,
131,"[2, 3, 3, 2]",1,3,True,
132,"[1, 1, 1, 3]",1,1,True,
133,"[3, 1, 3, 3]",1,3,False,
134,"[3, 2, 3, 2]",1,2,True,
135,"[2, 1, 1, 2]",1,2,False,
