trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[1, 2, 3, 1]",0,3,False,
2,"[2, 3, 2, 1]",0,2,True,
3,"[2, 2, 3, 1]",0,2,True,
4,"[2, 2, 1, 1]",0,1,False,
5,"[1, 1, 1, 3]",0,2,False,
6,"[1, 1, 3, 3]",0,3,False,
7,"[2, 2, 2, 3]",0,2,True,
8,"[3, 2, 1, 3]",0,2,False,
9,"[3, 2, 3, 3]",0,2,False,
10,"[3, 3, 1, 2]",0,2,False,
11,"[2, 3, 1, 2]",0,2,True,
12,"[3, 2, 2, 2]",0,2,False,
13,"[3, 1, 3, 1]",0,2,False,
14,"[3, 1, 3, 3]",0,2,False,
15,"[1, 1, 2, 2]",0,2,False,
16,"[2, 1, 3, 3]",0,2,True,
17,"[1, 2, 2, 3]",0,2,False,
18,"[3, 1, 2, 1]",0,1,False,
19,"[1, 3, 2, 1]",0,3,False,
20,"[3, 1, 1, 2]",0,3,True,
21,"[1, 2, 1, 3]",0,1,True,
22,"[1, 2, 1, 2]",0,2,False,
23,"[1, 3, 3, 1]",0,1,True,
24,"[3, 2, 2, 1]",0,1,False,
25,"[2, 3, 3, 1]",0,1,False,
26,"[2, 2, 2, 1]",0,1,False,
27,"[3, 3, 3, 2]",0,2,False,
28,"[1, 3, 2, 2]",0,2,False,
29,"[1, 3, 3, 2]",0,2,False,
30,"[3, 3, 2, 1]",0,2,False,
31,"[2, 2, 3, 2]",0,2,True,
32,"[3, 2, 3, 1]",0,3,True,
33,"[1, 1, 1, 2]",0,2,False,
34,"[3, 2, 3, 2]",0,1,False,
35,"[1, 1, 3, 2]",0,3,False,
36,"[3, 1, 2, 2]",0,3,True,
37,"[3, 1, 2, 3]",0,1,False,
38,"[2, 3, 2, 3]",0,3,False,
39,"[3, 2, 1, 1]",0,2,False,
40,"[1, 2, 2, 2]",0,3,False,
41,"[3, 3, 1, 3]",0,2,False,
42,"[2, 1, 1, 2]",0,2,True,
43,"[2, 1, 3, 2]",0,2,True,
44,"[2, 2, 1, 2]",0,2,True,
45,"[2, 3, 1, 3]",0,2,True,
46,"[3, 2, 2, 3]",0,2,False,
47,"[1, 3, 3, 3]",0,2,False,
48,"[3, 1, 3, 2]",0,2,False,
49,"[1, 3, 1, 2]",0,2,False,
50,"[3, 3, 2, 3]",0,2,False,
51,"[3, 1, 1, 1]",0,2,False,
52,"[2, 1, 2, 3]",0,2,True,
53,"[1, 2, 2, 1]",0,2,False,
54,"[2, 1, 2, 2]",0,2,True,
55,"[2, 2, 1, 3]",0,2,True,
56,"[1, 3, 1, 1]",0,2,False,
57,"[2, 3, 3, 3]",0,2,True,
58,"[1, 2, 3, 2]",0,2,False,
59,"[2, 1, 2, 1]",0,3,False,
