trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[2, 2, 2, 3]",2,2,True,
2,"[3, 2, 3, 1]",2,3,True,
3,"[3, 2, 2, 3]",2,2,True,
4,"[3, 1, 1, 2]",2,1,True,
5,"[1, 3, 2, 2]",2,2,True,
6,"[1, 2, 1, 1]",2,1,True,
7,"[2, 1, 3, 3]",2,3,True,
8,"[3, 1, 1, 1]",2,1,True,
9,"[3, 1, 2, 2]",2,2,True,
10,"[3, 1, 2, 3]",2,2,True,1.0
11,"[3, 2, 2, 1]",1,2,True,
12,"[2, 1, 2, 1]",1,2,False,
13,"[2, 2, 3, 1]",1,2,True,
14,"[2, 3, 1, 1]",1,3,True,
15,"[1, 2, 2, 1]",1,2,True,
16,"[2, 1, 1, 2]",1,1,True,
17,"[1, 1, 3, 1]",1,1,True,
18,"[2, 1, 3, 2]",1,1,True,
19,"[3, 1, 1, 3]",1,1,True,
20,"[3, 3, 2, 2]",1,3,True,
21,"[3, 2, 1, 3]",1,2,True,
22,"[1, 3, 1, 2]",1,3,True,2.0
23,"[3, 3, 2, 3]",0,3,True,
24,"[1, 2, 3, 3]",0,2,False,
25,"[1, 1, 3, 3]",0,3,False,
26,"[1, 1, 2, 2]",0,2,False,
27,"[3, 3, 1, 2]",0,3,True,
28,"[2, 2, 1, 2]",0,2,True,
29,"[1, 3, 2, 3]",0,3,False,
30,"[1, 3, 1, 1]",0,3,False,
31,"[3, 2, 2, 2]",0,2,False,
32,"[2, 2, 3, 3]",0,2,True,
33,"[3, 1, 3, 2]",0,1,False,
34,"[3, 3, 2, 1]",0,2,False,
35,"[3, 3, 1, 1]",0,3,True,
36,"[1, 2, 2, 3]",0,2,False,
37,"[2, 3, 1, 2]",0,3,False,
38,"[1, 2, 3, 1]",0,3,False,
39,"[2, 3, 2, 3]",0,3,False,
40,"[3, 3, 3, 2]",0,3,True,
41,"[3, 1, 3, 3]",0,1,False,
42,"[2, 3, 2, 1]",0,2,True,
43,"[1, 2, 3, 2]",0,3,False,
44,"[1, 2, 2, 2]",0,2,False,
45,"[3, 1, 3, 1]",0,3,True,
46,"[2, 3, 2, 2]",0,3,False,
47,"[2, 3, 1, 3]",0,3,False,
48,"[1, 2, 1, 2]",0,2,False,
49,"[3, 2, 3, 3]",0,3,True,
50,"[2, 2, 1, 1]",0,1,False,
51,"[3, 2, 1, 2]",0,1,False,
52,"[2, 2, 2, 1]",0,2,True,
53,"[2, 3, 3, 2]",0,3,False,
54,"[2, 2, 3, 2]",0,3,False,
55,"[2, 1, 1, 1]",0,1,False,
56,"[1, 3, 3, 1]",0,3,False,
57,"[2, 2, 1, 3]",0,1,False,
58,"[3, 2, 3, 2]",0,3,True,
59,"[1, 3, 1, 3]",0,1,True,
60,"[3, 3, 3, 1]",0,3,True,
61,"[2, 1, 2, 2]",0,2,True,
62,"[1, 1, 1, 3]",0,1,True,
63,"[1, 3, 3, 2]",0,3,False,
64,"[1, 2, 1, 3]",0,2,False,
65,"[1, 1, 2, 3]",0,2,False,
66,"[1, 3, 3, 3]",0,3,False,
67,"[1, 3, 2, 1]",0,2,False,
68,"[3, 1, 2, 1]",0,1,False,
69,"[3, 3, 1, 3]",0,3,True,
70,"[1, 1, 2, 1]",0,1,True,
71,"[2, 1, 2, 3]",0,1,False,
72,"[2, 1, 1, 3]",0,1,False,
73,"[1, 1, 1, 2]",0,1,True,
74,"[2, 3, 3, 1]",0,3,False,
75,"[3, 2, 1, 1]",0,1,False,
76,"[2, 1, 3, 1]",0,3,False,
77,"[2, 3, 3, 3]",0,3,False,
78,"[1, 1, 3, 2]",0,3,False,
79,"[2, 2, 2, 3]",0,2,True,
80,"[3, 2, 3, 1]",0,3,True,
81,"[3, 2, 2, 3]",0,2,False,
82,"[3, 1, 1, 2]",0,1,False,
83,"[1, 3, 2, 2]",0,3,False,
84,"[1, 2, 1, 1]",0,1,True,
85,"[2, 1, 3, 3]",0,3,False,
86,"[3, 1, 1, 1]",0,1,False,
87,"[3, 1, 2, 2]",0,1,False,
88,"[3, 1, 2, 3]",0,1,False,
89,"[3, 2, 2, 1]",0,2,False,
90,"[2, 1, 2, 1]",0,2,True,
91,"[2, 2, 3, 1]",0,3,False,
92,"[2, 3, 1, 1]",0,1,False,
93,"[1, 2, 2, 1]",0,2,False,
94,"[2, 1, 1, 2]",0,1,False,
95,"[1, 1, 3, 1]",0,3,False,
96,"[2, 1, 3, 2]",0,3,False,
97,"[3, 1, 1, 3]",0,1,False,
98,"[3, 3, 2, 2]",0,2,False,
99,"[3, 2, 1, 3]",0,1,False,
100,"[1, 3, 1, 2]",0,3,False,
101,"[3, 3, 2, 3]",0,2,False,
102,"[1, 2, 3, 3]",0,3,False,
103,"[1, 1, 3, 3]",0,1,True,
104,"[1, 1, 2, 2]",0,1,True,
105,"[3, 3, 1, 2]",0,3,True,
106,"[2, 2, 1, 2]",0,2,True,
107,"[1, 3, 2, 3]",0,2,False,
108,"[1, 3, 1, 1]",0,3,False,
109,"[3, 2, 2, 2]",0,2,False,
110,"[2, 2, 3, 3]",0,2,True,
111,"[3, 1, 3, 2]",0,1,False,
112,"[3, 3, 2, 1]",0,3,True,
113,"[3, 3, 1, 1]",0,3,True,
114,"[1, 2, 2, 3]",0,2,False,
115,"[2, 3, 1, 2]",0,3,False,
116,"[1, 2, 3, 1]",0,2,False,
117,"[2, 3, 2, 3]",0,2,True,
118,"[3, 3, 3, 2]",0,3,True,
119,"[3, 1, 3, 3]",0,1,False,
